============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  12:43:47 pm
  Module:                 FME_PIPE_8
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                        Module                      Cells  Cell Area  Net Area   Total Area 
----------------------------------------------------------------------------------------------------------------------------------------
FME_PIPE_8                                                                                      23054     121224     49763       170987 
  U_inter                                       interpolation_bit_width10                       15264      79299     30107       109406 
    csa_tree_PUs_1__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_1__U_F8_U_S14_add_18_10_group_780    100        628       189          817 
    csa_tree_PUs_3__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_3__U_F8_U_S14_add_18_10_group_776     97        625       185          810 
    csa_tree_PUs_5__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_5__U_F8_U_S14_add_18_10_group_772    100        619       189          808 
    csa_tree_PUs_7__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_7__U_F8_U_S14_add_18_10_group_768     99        618       188          806 
    csa_tree_PUs_0__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_0__U_F8_U_S14_add_18_10_group_782     99        618       188          806 
    csa_tree_PUs_0__U_F8_U_S6_add_18_10_groupi  csa_tree_PUs_0__U_F8_U_S6_add_18_10_group_2       109        599       207          805 
    csa_tree_PUs_2__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_2__U_F8_U_S14_add_18_10_group_778     97        618       184          802 
    csa_tree_PUs_0__U_F8_U_S26_add_18_10_groupi csa_tree_PUs_0__U_F8_U_S26_add_18_10_group_2      109        593       207          800 
    csa_tree_PUs_2__U_F8_U_S26_add_18_10_groupi csa_tree_PUs_2__U_F8_U_S26_add_18_10_group_2      109        591       207          798 
    csa_tree_PUs_6__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_6__U_F8_U_S14_add_18_10_group_770    100        607       189          796 
    csa_tree_PUs_4__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_4__U_F8_U_S14_add_18_10_group_774    100        607       189          796 
    csa_tree_PUs_8__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_8__U_F8_U_S14_add_18_10_group_766     96        613       183          796 
    csa_tree_PUs_1__U_F8_U_S26_add_18_10_groupi csa_tree_PUs_1__U_F8_U_S26_add_18_10_group_2      109        589       207          796 
    csa_tree_PUs_2__U_F8_U_S6_add_18_10_groupi  csa_tree_PUs_2__U_F8_U_S6_add_18_10_group_2       109        588       207          795 
    csa_tree_PUs_1__U_F8_U_S6_add_18_10_groupi  csa_tree_PUs_1__U_F8_U_S6_add_18_10_group_2       109        587       207          794 
    csa_tree_PUs_8__U_F8_U_S26_add_18_10_groupi csa_tree_PUs_8__U_F8_U_S26_add_18_10_group_2      105        490       202          692 
    csa_tree_PUs_8__U_F8_U_S6_add_18_10_groupi  csa_tree_PUs_8__U_F8_U_S6_add_18_10_group_2       105        490       202          692 
