============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  01:11:17 pm
  Module:                 FME_PIPE_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                         Module                     Cells  Cell Area  Net Area   Total Area 
----------------------------------------------------------------------------------------------------------------------------------------
FME_PIPE_4                                                                                     101117     491363    226096       717458 
  U_buffer                                       buffer_shift                                   60675     283521    139290       422811 
  U_inter                                        interpolation_bit_width10                      36148     180571     69457       250027 
    csa_tree_PUs_1__U_F4_U_s3_add_18_10_groupi   csa_tree_PUs_1__U_F4_U_s3_add_18_10_group_2      109        703       212          915 
    csa_tree_PUs_10__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_10__U_F4_U_s23_add_18_10_group_2    110        693       213          906 
    csa_tree_PUs_4__U_F4_U_s3_add_18_10_groupi   csa_tree_PUs_4__U_F4_U_s3_add_18_10_group_2      110        690       213          903 
    csa_tree_PUs_3__U_F4_U_s3_add_18_10_groupi   csa_tree_PUs_3__U_F4_U_s3_add_18_10_group_2      110        690       213          903 
    csa_tree_PUs_8__U_F4_U_s23_add_18_10_groupi  csa_tree_PUs_8__U_F4_U_s23_add_18_10_group_2     110        689       213          902 
    csa_tree_PUs_2__U_F4_U_s3_add_18_10_groupi   csa_tree_PUs_2__U_F4_U_s3_add_18_10_group_2      110        688       213          902 
    csa_tree_PUs_3__U_F4_U_s23_add_18_10_groupi  csa_tree_PUs_3__U_F4_U_s23_add_18_10_group_2     110        687       213          900 
    csa_tree_PUs_7__U_F4_U_s23_add_18_10_groupi  csa_tree_PUs_7__U_F4_U_s23_add_18_10_group_2     110        687       213          900 
    csa_tree_PUs_6__U_F4_U_s3_add_18_10_groupi   csa_tree_PUs_6__U_F4_U_s3_add_18_10_group_2      110        686       213          899 
