============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2019  03:45:01 pm
  Module:                 FME_PIPE_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                       Module                     Cells  Cell Area  Net Area   Total Area 
--------------------------------------------------------------------------------------------------------------------------------------
FME_PIPE_4                                                                                     8807      47380     18427        65807 
  U_inter                                       interpolation_bit_width10                      6128      31734     11601        43335 
    csa_tree_PUs_0__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_0__U_F4_U_s3_add_18_10_group_2     121        965       229         1193 
    csa_tree_PUs_1__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_1__U_F4_U_s3_add_18_10_group_2     120        960       225         1185 
    csa_tree_PUs_0__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_0__U_F4_U_s23_add_18_10_group_2    120        958       225         1182 
    csa_tree_PUs_4__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_4__U_F4_U_s23_add_18_10_group_2    117        793       223         1016 
    csa_tree_PUs_4__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_4__U_F4_U_s3_add_18_10_group_2     117        793       223         1016 
    csa_tree_PUs_3__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_3__U_F4_U_s23_add_18_10_group_2    117        793       223         1016 
    csa_tree_PUs_3__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_3__U_F4_U_s3_add_18_10_group_2     117        793       223         1016 
    csa_tree_PUs_2__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_2__U_F4_U_s23_add_18_10_group_2    117        793       223         1016 
    csa_tree_PUs_2__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_2__U_F4_U_s3_add_18_10_group_2     117        793       223         1016 
    csa_tree_PUs_1__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_1__U_F4_U_s23_add_18_10_group_2    117        793       223         1016 
    addinc_PUs[1].U_F4_U_S2_add_18_16           add_signed_carry_452_1201                       106        592       171          764 
    addinc_PUs[0].U_F4_U_S22_add_18_16          add_signed_carry_452_1200                       106        591       171          761 
