============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 25 2019  12:57:42 pm
  Module:                 FME_PIPE_6
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                       Cells  Cell Area  Net Area   Total Area 
-------------------------------------------------------------------------------------------------------------------------------------------
FME_PIPE_6                                                                                         43067     223435     96486       319921 
  U_inter                                        interpolation_bit_width10                         24183     125446     48613       174059 
    csa_tree_PUs_4__U_F6_U_S5_add_18_10_groupi   csa_tree_PUs_4__U_F6_U_S5_add_18_10_group_2         104        550       202          752 
    csa_tree_PUs_2__U_F6_U_S5_add_18_10_groupi   csa_tree_PUs_2__U_F6_U_S5_add_18_10_group_2         104        550       202          752 
    csa_tree_PUs_1__U_F6_U_S25_add_18_10_groupi  csa_tree_PUs_1__U_F6_U_S25_add_18_10_group_2        104        550       202          752 
    csa_tree_PUs_0__U_F6_U_S25_add_18_10_groupi  csa_tree_PUs_0__U_F6_U_S25_add_18_10_group_2        104        550       202          752 
    csa_tree_PUs_5__U_F6_U_S5_add_18_10_groupi   csa_tree_PUs_5__U_F6_U_S5_add_18_10_group_2         104        550       202          752 
    csa_tree_PUs_4__U_F6_U_S25_add_18_10_groupi  csa_tree_PUs_4__U_F6_U_S25_add_18_10_group_2        104        550       202          752 
    csa_tree_PUs_3__U_F6_U_S25_add_18_10_groupi  csa_tree_PUs_3__U_F6_U_S25_add_18_10_group_2        104        550       202          752 
    csa_tree_PUs_3__U_F6_U_S5_add_18_10_groupi   csa_tree_PUs_3__U_F6_U_S5_add_18_10_group_2         104        550       202          752 
    csa_tree_PUs_2__U_F6_U_S25_add_18_10_groupi  csa_tree_PUs_2__U_F6_U_S25_add_18_10_group_2        104        550       202          752 
    csa_tree_PUs_1__U_F6_U_S5_add_18_10_groupi   csa_tree_PUs_1__U_F6_U_S5_add_18_10_group_2         104        550       202          752 
    csa_tree_PUs_0__U_F6_U_S5_add_18_10_groupi   csa_tree_PUs_0__U_F6_U_S5_add_18_10_group_2         103        481       201          682 
    csa_tree_PUs_16__U_F6_U_S25_add_18_10_groupi csa_tree_PUs_16__U_F6_U_S25_add_18_10_group_2       104        457       203          660 
    csa_tree_PUs_16__U_F6_U_S5_add_18_10_groupi  csa_tree_PUs_16__U_F6_U_S5_add_18_10_group_2        104        457       203          660 
    csa_tree_PUs_15__U_F6_U_S25_add_18_10_groupi csa_tree_PUs_15__U_F6_U_S25_add_18_10_group_2       104        457       203          660 
    csa_tree_PUs_15__U_F6_U_S5_add_18_10_groupi  csa_tree_PUs_15__U_F6_U_S5_add_18_10_group_2        104        457       203          660 
    csa_tree_PUs_14__U_F6_U_S25_add_18_10_groupi csa_tree_PUs_14__U_F6_U_S25_add_18_10_group_2       104        457       203          660 
    csa_tree_PUs_14__U_F6_U_S5_add_18_10_groupi  csa_tree_PUs_14__U_F6_U_S5_add_18_10_group_2        104        457       203          660 
    csa_tree_PUs_13__U_F6_U_S25_add_18_10_groupi csa_tree_PUs_13__U_F6_U_S25_add_18_10_group_2       104        457       203          660 
