============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2019  04:00:37 pm
  Module:                 FME_PIPE_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                       Module                     Cells  Cell Area  Net Area   Total Area 
--------------------------------------------------------------------------------------------------------------------------------------
FME_PIPE_4                                                                                    17399      89879     36921       126799 
  U_inter                                       interpolation_bit_width10                     10784      54629     20712        75341 
    csa_tree_PUs_0__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_0__U_F4_U_s3_add_18_10_group_2     112        876       211         1087 
    csa_tree_PUs_2__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_2__U_F4_U_s3_add_18_10_group_2     110        788       208          996 
    csa_tree_PUs_1__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_1__U_F4_U_s23_add_18_10_group_2    109        777       207          984 
    csa_tree_PUs_0__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_0__U_F4_U_s23_add_18_10_group_2    110        766       208          974 
    csa_tree_PUs_2__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_2__U_F4_U_s23_add_18_10_group_2    109        762       206          968 
    csa_tree_PUs_1__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_1__U_F4_U_s3_add_18_10_group_2     109        750       207          957 
    csa_tree_PUs_8__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_8__U_F4_U_s23_add_18_10_group_2    111        678       214          892 
    csa_tree_PUs_8__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_8__U_F4_U_s3_add_18_10_group_2     111        678       214          892 
    csa_tree_PUs_7__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_7__U_F4_U_s23_add_18_10_group_2    111        678       214          892 
    csa_tree_PUs_7__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_7__U_F4_U_s3_add_18_10_group_2     111        678       214          892 
    csa_tree_PUs_6__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_6__U_F4_U_s23_add_18_10_group_2    111        678       214          892 
    csa_tree_PUs_6__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_6__U_F4_U_s3_add_18_10_group_2     111        678       214          892 
    csa_tree_PUs_5__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_5__U_F4_U_s23_add_18_10_group_2    111        678       214          892 
    csa_tree_PUs_5__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_5__U_F4_U_s3_add_18_10_group_2     111        678       214          892 
    csa_tree_PUs_4__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_4__U_F4_U_s23_add_18_10_group_2    111        678       214          892 
    csa_tree_PUs_4__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_4__U_F4_U_s3_add_18_10_group_2     111        678       214          892 
    csa_tree_PUs_3__U_F4_U_s23_add_18_10_groupi csa_tree_PUs_3__U_F4_U_s23_add_18_10_group_2    111        678       214          892 
    csa_tree_PUs_3__U_F4_U_s3_add_18_10_groupi  csa_tree_PUs_3__U_F4_U_s3_add_18_10_group_2     111        678       214          892 
    addinc_PUs[0].U_F4_U_S2_add_18_16           add_signed_carry_647_2343                       107        595       177          772 
    addinc_PUs[1].U_F4_U_S2_add_18_16           add_signed_carry_647_2345                       109        588       179          768 
    addinc_PUs[1].U_F4_U_S22_add_18_16          add_signed_carry_647_2346                       107        589       175          764 
    addinc_PUs[8].U_F4_U_S22_add_18_16          add_signed_carry_647                            107        587       175          762 
    addinc_PUs[8].U_F4_U_S2_add_18_16           add_signed_carry_647_2359                       107        587       175          762 
