============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 21 2019  03:50:30 pm
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                       Module                     Cells  Cell Area  Net Area   Total Area 
--------------------------------------------------------------------------------------------------------------------------------------
FME_PIPE_2                                                                                    11251      56666     24679        81345 
  U_inter                                       interpolation_bit_width10                      6742      30691     12976        43667 
    PUs[0].U_F2_U_1                             A1_bit_width10                                  244       1109       445         1554 
      addinc_U_S1_add_18_16                     add_signed_carry_2346                            80        371       133          504 
      U_S2_add_18_10                            add_signed_1090                                  75        346       127          474 
      addinc_U_S0_add_18_16                     add_signed_carry_2349                            74        348       122          470 
    PUs[6].U_F2_U_1                             A1_bit_width10_196                              240       1109       440         1548 
      addinc_U_S1_add_18_16                     add_signed_carry_2346_1458                       80        367       133          501 
      addinc_U_S0_add_18_16                     add_signed_carry_2349_1475                       73        366       122          488 
      U_S2_add_18_10                            add_signed_1090_1492                             74        334       125          460 
    PUs[1].U_F2_U_1                             A1_bit_width10_201                              241       1102       440         1542 
      addinc_U_S1_add_18_16                     add_signed_carry_2346_1453                       81        380       135          516 
      addinc_U_S0_add_18_16                     add_signed_carry_2349_1470                       75        348       124          472 
      U_S2_add_18_10                            add_signed_1090_1487                             73        337       124          461 
    PUs[5].U_F2_U_1                             A1_bit_width10_197                              244       1093       446         1539 
      addinc_U_S1_add_18_16                     add_signed_carry_2346_1457                       79        357       131          489 
      addinc_U_S0_add_18_16                     add_signed_carry_2349_1474                       75        353       125          478 
      U_S2_add_18_10                            add_signed_1090_1491                             74        333       125          459 
    PUs[2].U_F2_U_1                             A1_bit_width10_200                              241       1097       440         1537 
      addinc_U_S1_add_18_16                     add_signed_carry_2346_1454                       81        380       135          516 
      addinc_U_S0_add_18_16                     add_signed_carry_2349_1471                       75        344       124          468 
      U_S2_add_18_10                            add_signed_1090_1488                             73        337       124          461 
    PUs[4].U_F2_U_1                             A1_bit_width10_198                              243       1093       442         1535 
      addinc_U_S1_add_18_16                     add_signed_carry_2346_1456                       79        366       131          497 
      addinc_U_S0_add_18_16                     add_signed_carry_2349_1473                       76        350       125          476 
      U_S2_add_18_10                            add_signed_1090_1490                             74        337       126          463 
    PUs[3].U_F2_U_1                             A1_bit_width10_199                              243       1093       442         1535 
      addinc_U_S1_add_18_16                     add_signed_carry_2346_1455                       79        366       131          497 
      addinc_U_S0_add_18_16                     add_signed_carry_2349_1472                       76        350       125          476 
      U_S2_add_18_10                            add_signed_1090_1489                             74        337       126          463 
    PUs[7].U_F2_U_1                             A1_bit_width10_195                              239       1091       438         1529 
      addinc_U_S1_add_18_16                     add_signed_carry_2346_1459                       79        365       131          496 
      addinc_U_S0_add_18_16                     add_signed_carry_2349_1476                       73        352       121          473 
      U_S2_add_18_10                            add_signed_1090_1493                             73        332       123          456 
    csa_tree_PUs_2__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_2__U_F2_U_S1_add_18_10_group_2      95        359       177          536 
    csa_tree_PUs_1__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_1__U_F2_U_S1_add_18_10_group_2      95        359       177          536 
    csa_tree_PUs_2__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_2__U_F2_U_S21_add_18_10_group_2     95        356       177          533 
    csa_tree_PUs_1__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_1__U_F2_U_S21_add_18_10_group_2     95        356       177          533 
    csa_tree_PUs_0__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_0__U_F2_U_S21_add_18_10_group_2     95        356       177          533 
    csa_tree_PUs_0__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_0__U_F2_U_S1_add_18_10_group_2      96        348       177          524 
    csa_tree_PUs_8__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_8__U_F2_U_S21_add_18_10_group_2    100        330       185          515 
    csa_tree_PUs_7__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_7__U_F2_U_S21_add_18_10_group_2    100        330       185          515 
    csa_tree_PUs_6__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_6__U_F2_U_S21_add_18_10_group_2    100        330       185          515 
    csa_tree_PUs_5__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_5__U_F2_U_S21_add_18_10_group_2    100        330       185          515 
    csa_tree_PUs_4__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_4__U_F2_U_S21_add_18_10_group_2    100        330       185          515 
